split,setting,seed,task_id,success,failure_type,eval_error,patch_chars,localize_chars,review_chars,run_name,summary_path
shifted_test,manual,714,apps_shifted_test_test_0012,False,wrong_output,Case 19 produced different output.,974,516,0,apps_protocol_20260718_s714_shifted_test_manual,trajectories\apps_protocol_20260718_s714_shifted_test_manual\summary.json
shifted_test,random,714,apps_shifted_test_test_0012,True,passed,,309,867,0,apps_protocol_20260718_s714_shifted_test_random,trajectories\apps_protocol_20260718_s714_shifted_test_random\summary.json
shifted_test,reuse_full,714,apps_shifted_test_test_0012,False,empty_or_missing_patch,Case 1 produced different output.,0,701,24,apps_protocol_20260718_s714_shifted_test_reuse_full,trajectories\apps_protocol_20260718_s714_shifted_test_reuse_full\summary.json
shifted_test,reuse_prompt,714,apps_shifted_test_test_0012,True,passed,,462,1492,0,apps_protocol_20260718_s714_shifted_test_reuse_prompt,trajectories\apps_protocol_20260718_s714_shifted_test_reuse_prompt\summary.json
shifted_test,reuse_routing,714,apps_shifted_test_test_0012,False,empty_or_missing_patch,Case 1 produced different output.,0,784,16,apps_protocol_20260718_s714_shifted_test_reuse_routing,trajectories\apps_protocol_20260718_s714_shifted_test_reuse_routing\summary.json
shifted_test,free,714,apps_shifted_test_test_0014,False,empty_or_missing_patch,Case 1 produced different output.,0,789,24,apps_protocol_20260718_s714_shifted_test_free,trajectories\apps_protocol_20260718_s714_shifted_test_free\summary.json
shifted_test,manual,714,apps_shifted_test_test_0014,False,empty_or_missing_patch,Case 1 produced different output.,0,0,49,apps_protocol_20260718_s714_shifted_test_manual,trajectories\apps_protocol_20260718_s714_shifted_test_manual\summary.json
shifted_test,random,714,apps_shifted_test_test_0014,False,empty_or_missing_patch,Case 1 produced different output.,0,848,21,apps_protocol_20260718_s714_shifted_test_random,trajectories\apps_protocol_20260718_s714_shifted_test_random\summary.json
shifted_test,reuse_full,714,apps_shifted_test_test_0014,False,empty_or_missing_patch,Case 1 produced different output.,0,979,15,apps_protocol_20260718_s714_shifted_test_reuse_full,trajectories\apps_protocol_20260718_s714_shifted_test_reuse_full\summary.json
shifted_test,reuse_prompt,714,apps_shifted_test_test_0014,False,empty_or_missing_patch,Case 1 produced different output.,0,0,21,apps_protocol_20260718_s714_shifted_test_reuse_prompt,trajectories\apps_protocol_20260718_s714_shifted_test_reuse_prompt\summary.json
shifted_test,reuse_routing,714,apps_shifted_test_test_0014,False,empty_or_missing_patch,Case 1 produced different output.,0,983,22,apps_protocol_20260718_s714_shifted_test_reuse_routing,trajectories\apps_protocol_20260718_s714_shifted_test_reuse_routing\summary.json
shifted_test,free,714,apps_shifted_test_test_0015,True,passed,,221,753,4,apps_protocol_20260718_s714_shifted_test_free,trajectories\apps_protocol_20260718_s714_shifted_test_free\summary.json
shifted_test,manual,714,apps_shifted_test_test_0015,True,passed,,187,922,4,apps_protocol_20260718_s714_shifted_test_manual,trajectories\apps_protocol_20260718_s714_shifted_test_manual\summary.json
shifted_test,random,714,apps_shifted_test_test_0015,True,passed,,216,416,4,apps_protocol_20260718_s714_shifted_test_random,trajectories\apps_protocol_20260718_s714_shifted_test_random\summary.json
shifted_test,reuse_full,714,apps_shifted_test_test_0015,True,passed,,233,740,4,apps_protocol_20260718_s714_shifted_test_reuse_full,trajectories\apps_protocol_20260718_s714_shifted_test_reuse_full\summary.json
shifted_test,reuse_prompt,714,apps_shifted_test_test_0015,True,passed,,202,752,4,apps_protocol_20260718_s714_shifted_test_reuse_prompt,trajectories\apps_protocol_20260718_s714_shifted_test_reuse_prompt\summary.json
shifted_test,reuse_routing,714,apps_shifted_test_test_0015,True,passed,,186,840,4,apps_protocol_20260718_s714_shifted_test_reuse_routing,trajectories\apps_protocol_20260718_s714_shifted_test_reuse_routing\summary.json
test,free,712,apps_test_test_4001,False,wrong_output,Case 2 produced different output.,186,529,96,apps_protocol_20260716_021947_s712_test_free,trajectories\apps_protocol_20260716_021947_s712_test_free\summary.json
test,manual,712,apps_test_test_4001,True,passed,,598,1243,4,apps_protocol_20260716_021947_s712_test_manual,trajectories\apps_protocol_20260716_021947_s712_test_manual\summary.json
test,random,712,apps_test_test_4001,True,passed,,356,750,4,apps_protocol_20260716_021947_s712_test_random,trajectories\apps_protocol_20260716_021947_s712_test_random\summary.json
test,reuse_full,712,apps_test_test_4001,True,passed,,450,587,4,apps_protocol_20260716_021947_s712_test_reuse_full,trajectories\apps_protocol_20260716_021947_s712_test_reuse_full\summary.json
test,reuse_prompt,712,apps_test_test_4001,True,passed,,371,646,4,apps_protocol_20260716_021947_s712_test_reuse_prompt,trajectories\apps_protocol_20260716_021947_s712_test_reuse_prompt\summary.json
test,reuse_routing,712,apps_test_test_4001,True,passed,,374,660,4,apps_protocol_20260716_021947_s712_test_reuse_routing,trajectories\apps_protocol_20260716_021947_s712_test_reuse_routing\summary.json
test,free,712,apps_test_test_4002,True,passed,,1698,0,4,apps_protocol_20260716_021947_s712_test_free,trajectories\apps_protocol_20260716_021947_s712_test_free\summary.json
test,manual,712,apps_test_test_4002,True,passed,,1976,778,0,apps_protocol_20260716_021947_s712_test_manual,trajectories\apps_protocol_20260716_021947_s712_test_manual\summary.json
test,random,712,apps_test_test_4002,True,passed,,1713,952,4,apps_protocol_20260716_021947_s712_test_random,trajectories\apps_protocol_20260716_021947_s712_test_random\summary.json
test,reuse_full,712,apps_test_test_4002,True,passed,,1860,1073,0,apps_protocol_20260716_021947_s712_test_reuse_full,trajectories\apps_protocol_20260716_021947_s712_test_reuse_full\summary.json
test,reuse_prompt,712,apps_test_test_4002,True,passed,,1581,513,0,apps_protocol_20260716_021947_s712_test_reuse_prompt,trajectories\apps_protocol_20260716_021947_s712_test_reuse_prompt\summary.json
test,reuse_routing,712,apps_test_test_4002,True,passed,,2015,0,0,apps_protocol_20260716_021947_s712_test_reuse_routing,trajectories\apps_protocol_20260716_021947_s712_test_reuse_routing\summary.json
test,free,712,apps_test_test_4003,False,wrong_output,Case 5 produced different output.,1268,0,0,apps_protocol_20260716_021947_s712_test_free,trajectories\apps_protocol_20260716_021947_s712_test_free\summary.json
test,manual,712,apps_test_test_4003,True,passed,,1701,0,0,apps_protocol_20260716_021947_s712_test_manual,trajectories\apps_protocol_20260716_021947_s712_test_manual\summary.json
test,random,712,apps_test_test_4003,False,empty_or_missing_patch,Case 1 produced different output.,0,0,22,apps_protocol_20260716_021947_s712_test_random,trajectories\apps_protocol_20260716_021947_s712_test_random\summary.json
test,reuse_full,712,apps_test_test_4003,False,wrong_output,Case 2 produced different output.,1781,856,0,apps_protocol_20260716_021947_s712_test_reuse_full,trajectories\apps_protocol_20260716_021947_s712_test_reuse_full\summary.json
test,reuse_prompt,712,apps_test_test_4003,True,passed,,1684,651,0,apps_protocol_20260716_021947_s712_test_reuse_prompt,trajectories\apps_protocol_20260716_021947_s712_test_reuse_prompt\summary.json
test,reuse_routing,712,apps_test_test_4003,False,empty_or_missing_patch,Case 1 produced different output.,0,0,22,apps_protocol_20260716_021947_s712_test_reuse_routing,trajectories\apps_protocol_20260716_021947_s712_test_reuse_routing\summary.json
test,free,712,apps_test_test_4004,True,passed,,456,568,0,apps_protocol_20260716_021947_s712_test_free,trajectories\apps_protocol_20260716_021947_s712_test_free\summary.json
test,manual,712,apps_test_test_4004,True,passed,,441,704,4,apps_protocol_20260716_021947_s712_test_manual,trajectories\apps_protocol_20260716_021947_s712_test_manual\summary.json
test,random,712,apps_test_test_4004,True,passed,,520,0,4,apps_protocol_20260716_021947_s712_test_random,trajectories\apps_protocol_20260716_021947_s712_test_random\summary.json
test,reuse_full,712,apps_test_test_4004,True,passed,,451,737,0,apps_protocol_20260716_021947_s712_test_reuse_full,trajectories\apps_protocol_20260716_021947_s712_test_reuse_full\summary.json
test,reuse_prompt,712,apps_test_test_4004,True,passed,,584,1001,4,apps_protocol_20260716_021947_s712_test_reuse_prompt,trajectories\apps_protocol_20260716_021947_s712_test_reuse_prompt\summary.json
test,reuse_routing,712,apps_test_test_4004,True,passed,,442,830,0,apps_protocol_20260716_021947_s712_test_reuse_routing,trajectories\apps_protocol_20260716_021947_s712_test_reuse_routing\summary.json
test,free,712,apps_test_test_4005,True,passed,,722,843,0,apps_protocol_20260716_021947_s712_test_free,trajectories\apps_protocol_20260716_021947_s712_test_free\summary.json
test,manual,712,apps_test_test_4005,True,passed,,797,0,0,apps_protocol_20260716_021947_s712_test_manual,trajectories\apps_protocol_20260716_021947_s712_test_manual\summary.json
test,random,712,apps_test_test_4005,False,empty_or_missing_patch,Case 1 produced different output.,0,0,21,apps_protocol_20260716_021947_s712_test_random,trajectories\apps_protocol_20260716_021947_s712_test_random\summary.json
test,reuse_full,712,apps_test_test_4005,False,runtime_error,"Traceback (most recent call last):
  File ""<string>"", line 13, in <module>
TypeError: intersect_area() missing 4 required positional arguments: 'x3', 'y3', 'x4', and 'y4'",672,0,4,apps_protocol_20260716_021947_s712_test_reuse_full,trajectories\apps_protocol_20260716_021947_s712_test_reuse_full\summary.json
test,reuse_prompt,712,apps_test_test_4005,True,passed,,824,1369,4,apps_protocol_20260716_021947_s712_test_reuse_prompt,trajectories\apps_protocol_20260716_021947_s712_test_reuse_prompt\summary.json
test,reuse_routing,712,apps_test_test_4005,False,empty_or_missing_patch,Case 1 produced different output.,0,0,21,apps_protocol_20260716_021947_s712_test_reuse_routing,trajectories\apps_protocol_20260716_021947_s712_test_reuse_routing\summary.json
test,free,712,apps_test_test_4006,True,passed,,155,494,4,apps_protocol_20260716_021947_s712_test_free,trajectories\apps_protocol_20260716_021947_s712_test_free\summary.json
test,manual,712,apps_test_test_4006,True,passed,,155,403,4,apps_protocol_20260716_021947_s712_test_manual,trajectories\apps_protocol_20260716_021947_s712_test_manual\summary.json
test,random,712,apps_test_test_4006,True,passed,,155,1015,4,apps_protocol_20260716_021947_s712_test_random,trajectories\apps_protocol_20260716_021947_s712_test_random\summary.json
test,reuse_full,712,apps_test_test_4006,True,passed,,155,628,4,apps_protocol_20260716_021947_s712_test_reuse_full,trajectories\apps_protocol_20260716_021947_s712_test_reuse_full\summary.json
test,reuse_prompt,712,apps_test_test_4006,True,passed,,155,649,4,apps_protocol_20260716_021947_s712_test_reuse_prompt,trajectories\apps_protocol_20260716_021947_s712_test_reuse_prompt\summary.json
test,reuse_routing,712,apps_test_test_4006,True,passed,,155,524,4,apps_protocol_20260716_021947_s712_test_reuse_routing,trajectories\apps_protocol_20260716_021947_s712_test_reuse_routing\summary.json
test,free,712,apps_test_test_4008,True,passed,,547,736,4,apps_protocol_20260716_021947_s712_test_free,trajectories\apps_protocol_20260716_021947_s712_test_free\summary.json
test,manual,712,apps_test_test_4008,True,passed,,383,561,0,apps_protocol_20260716_021947_s712_test_manual,trajectories\apps_protocol_20260716_021947_s712_test_manual\summary.json
test,random,712,apps_test_test_4008,True,passed,,383,500,4,apps_protocol_20260716_021947_s712_test_random,trajectories\apps_protocol_20260716_021947_s712_test_random\summary.json
test,reuse_full,712,apps_test_test_4008,True,passed,,380,842,4,apps_protocol_20260716_021947_s712_test_reuse_full,trajectories\apps_protocol_20260716_021947_s712_test_reuse_full\summary.json
test,reuse_prompt,712,apps_test_test_4008,True,passed,,387,697,4,apps_protocol_20260716_021947_s712_test_reuse_prompt,trajectories\apps_protocol_20260716_021947_s712_test_reuse_prompt\summary.json
test,reuse_routing,712,apps_test_test_4008,True,passed,,523,530,4,apps_protocol_20260716_021947_s712_test_reuse_routing,trajectories\apps_protocol_20260716_021947_s712_test_reuse_routing\summary.json
test,free,712,apps_test_test_4009,True,passed,,135,700,4,apps_protocol_20260716_021947_s712_test_free,trajectories\apps_protocol_20260716_021947_s712_test_free\summary.json
test,manual,712,apps_test_test_4009,True,passed,,155,386,4,apps_protocol_20260716_021947_s712_test_manual,trajectories\apps_protocol_20260716_021947_s712_test_manual\summary.json
test,random,712,apps_test_test_4009,True,passed,,151,925,0,apps_protocol_20260716_021947_s712_test_random,trajectories\apps_protocol_20260716_021947_s712_test_random\summary.json
test,reuse_full,712,apps_test_test_4009,True,passed,,133,628,4,apps_protocol_20260716_021947_s712_test_reuse_full,trajectories\apps_protocol_20260716_021947_s712_test_reuse_full\summary.json
test,reuse_prompt,712,apps_test_test_4009,True,passed,,149,577,4,apps_protocol_20260716_021947_s712_test_reuse_prompt,trajectories\apps_protocol_20260716_021947_s712_test_reuse_prompt\summary.json
test,reuse_routing,712,apps_test_test_4009,True,passed,,135,621,4,apps_protocol_20260716_021947_s712_test_reuse_routing,trajectories\apps_protocol_20260716_021947_s712_test_reuse_routing\summary.json
test,free,712,apps_test_test_4010,True,passed,,313,1010,4,apps_protocol_20260716_021947_s712_test_free,trajectories\apps_protocol_20260716_021947_s712_test_free\summary.json
test,manual,712,apps_test_test_4010,True,passed,,341,432,4,apps_protocol_20260716_021947_s712_test_manual,trajectories\apps_protocol_20260716_021947_s712_test_manual\summary.json
test,random,712,apps_test_test_4010,True,passed,,319,563,4,apps_protocol_20260716_021947_s712_test_random,trajectories\apps_protocol_20260716_021947_s712_test_random\summary.json
test,reuse_full,712,apps_test_test_4010,True,passed,,319,774,4,apps_protocol_20260716_021947_s712_test_reuse_full,trajectories\apps_protocol_20260716_021947_s712_test_reuse_full\summary.json
test,reuse_prompt,712,apps_test_test_4010,True,passed,,333,874,4,apps_protocol_20260716_021947_s712_test_reuse_prompt,trajectories\apps_protocol_20260716_021947_s712_test_reuse_prompt\summary.json
test,reuse_routing,712,apps_test_test_4010,True,passed,,323,578,4,apps_protocol_20260716_021947_s712_test_reuse_routing,trajectories\apps_protocol_20260716_021947_s712_test_reuse_routing\summary.json
test,free,712,apps_test_test_4011,True,passed,,361,635,0,apps_protocol_20260716_021947_s712_test_free,trajectories\apps_protocol_20260716_021947_s712_test_free\summary.json
test,manual,712,apps_test_test_4011,True,passed,,273,748,4,apps_protocol_20260716_021947_s712_test_manual,trajectories\apps_protocol_20260716_021947_s712_test_manual\summary.json
test,random,712,apps_test_test_4011,True,passed,,683,864,0,apps_protocol_20260716_021947_s712_test_random,trajectories\apps_protocol_20260716_021947_s712_test_random\summary.json
test,reuse_full,712,apps_test_test_4011,True,passed,,479,716,0,apps_protocol_20260716_021947_s712_test_reuse_full,trajectories\apps_protocol_20260716_021947_s712_test_reuse_full\summary.json
test,reuse_prompt,712,apps_test_test_4011,True,passed,,326,698,0,apps_protocol_20260716_021947_s712_test_reuse_prompt,trajectories\apps_protocol_20260716_021947_s712_test_reuse_prompt\summary.json
test,reuse_routing,712,apps_test_test_4011,True,passed,,351,560,4,apps_protocol_20260716_021947_s712_test_reuse_routing,trajectories\apps_protocol_20260716_021947_s712_test_reuse_routing\summary.json
test,free,712,apps_test_test_4012,False,wrong_output,Case 1 produced different output.,814,879,0,apps_protocol_20260716_021947_s712_test_free,trajectories\apps_protocol_20260716_021947_s712_test_free\summary.json
test,manual,712,apps_test_test_4012,False,wrong_output,Case 1 produced different output.,908,370,0,apps_protocol_20260716_021947_s712_test_manual,trajectories\apps_protocol_20260716_021947_s712_test_manual\summary.json
test,random,712,apps_test_test_4012,True,passed,,705,530,4,apps_protocol_20260716_021947_s712_test_random,trajectories\apps_protocol_20260716_021947_s712_test_random\summary.json
test,reuse_full,712,apps_test_test_4012,False,wrong_output,Case 1 produced different output.,968,480,0,apps_protocol_20260716_021947_s712_test_reuse_full,trajectories\apps_protocol_20260716_021947_s712_test_reuse_full\summary.json
test,reuse_prompt,712,apps_test_test_4012,True,passed,,753,759,0,apps_protocol_20260716_021947_s712_test_reuse_prompt,trajectories\apps_protocol_20260716_021947_s712_test_reuse_prompt\summary.json
test,reuse_routing,712,apps_test_test_4012,False,wrong_output,Case 1 produced different output.,953,450,0,apps_protocol_20260716_021947_s712_test_reuse_routing,trajectories\apps_protocol_20260716_021947_s712_test_reuse_routing\summary.json
test,free,712,apps_test_test_4013,True,passed,,100,643,4,apps_protocol_20260716_021947_s712_test_free,trajectories\apps_protocol_20260716_021947_s712_test_free\summary.json
test,manual,712,apps_test_test_4013,True,passed,,100,677,4,apps_protocol_20260716_021947_s712_test_manual,trajectories\apps_protocol_20260716_021947_s712_test_manual\summary.json
test,random,712,apps_test_test_4013,True,passed,,100,576,4,apps_protocol_20260716_021947_s712_test_random,trajectories\apps_protocol_20260716_021947_s712_test_random\summary.json
test,reuse_full,712,apps_test_test_4013,True,passed,,100,607,4,apps_protocol_20260716_021947_s712_test_reuse_full,trajectories\apps_protocol_20260716_021947_s712_test_reuse_full\summary.json
test,reuse_prompt,712,apps_test_test_4013,True,passed,,100,563,4,apps_protocol_20260716_021947_s712_test_reuse_prompt,trajectories\apps_protocol_20260716_021947_s712_test_reuse_prompt\summary.json
test,reuse_routing,712,apps_test_test_4013,True,passed,,100,693,4,apps_protocol_20260716_021947_s712_test_reuse_routing,trajectories\apps_protocol_20260716_021947_s712_test_reuse_routing\summary.json
test,free,712,apps_test_test_4014,True,passed,,637,465,4,apps_protocol_20260716_021947_s712_test_free,trajectories\apps_protocol_20260716_021947_s712_test_free\summary.json
test,manual,712,apps_test_test_4014,True,passed,,1147,714,0,apps_protocol_20260716_021947_s712_test_manual,trajectories\apps_protocol_20260716_021947_s712_test_manual\summary.json
test,random,712,apps_test_test_4014,True,passed,,1138,874,0,apps_protocol_20260716_021947_s712_test_random,trajectories\apps_protocol_20260716_021947_s712_test_random\summary.json
test,reuse_full,712,apps_test_test_4014,True,passed,,899,983,0,apps_protocol_20260716_021947_s712_test_reuse_full,trajectories\apps_protocol_20260716_021947_s712_test_reuse_full\summary.json
test,reuse_prompt,712,apps_test_test_4014,True,passed,,1185,1277,0,apps_protocol_20260716_021947_s712_test_reuse_prompt,trajectories\apps_protocol_20260716_021947_s712_test_reuse_prompt\summary.json
test,reuse_routing,712,apps_test_test_4014,True,passed,,1416,678,4,apps_protocol_20260716_021947_s712_test_reuse_routing,trajectories\apps_protocol_20260716_021947_s712_test_reuse_routing\summary.json
test,free,712,apps_test_test_4015,True,passed,,265,409,4,apps_protocol_20260716_021947_s712_test_free,trajectories\apps_protocol_20260716_021947_s712_test_free\summary.json
test,manual,712,apps_test_test_4015,True,passed,,265,369,4,apps_protocol_20260716_021947_s712_test_manual,trajectories\apps_protocol_20260716_021947_s712_test_manual\summary.json
test,random,712,apps_test_test_4015,True,passed,,265,502,4,apps_protocol_20260716_021947_s712_test_random,trajectories\apps_protocol_20260716_021947_s712_test_random\summary.json
test,reuse_full,712,apps_test_test_4015,True,passed,,265,498,4,apps_protocol_20260716_021947_s712_test_reuse_full,trajectories\apps_protocol_20260716_021947_s712_test_reuse_full\summary.json
test,reuse_prompt,712,apps_test_test_4015,True,passed,,265,712,4,apps_protocol_20260716_021947_s712_test_reuse_prompt,trajectories\apps_protocol_20260716_021947_s712_test_reuse_prompt\summary.json
test,reuse_routing,712,apps_test_test_4015,True,passed,,265,442,4,apps_protocol_20260716_021947_s712_test_reuse_routing,trajectories\apps_protocol_20260716_021947_s712_test_reuse_routing\summary.json
test,free,712,apps_test_test_4016,True,passed,,156,727,4,apps_protocol_20260716_021947_s712_test_free,trajectories\apps_protocol_20260716_021947_s712_test_free\summary.json
test,manual,712,apps_test_test_4016,True,passed,,246,1327,0,apps_protocol_20260716_021947_s712_test_manual,trajectories\apps_protocol_20260716_021947_s712_test_manual\summary.json
test,random,712,apps_test_test_4016,True,passed,,221,644,4,apps_protocol_20260716_021947_s712_test_random,trajectories\apps_protocol_20260716_021947_s712_test_random\summary.json
test,reuse_full,712,apps_test_test_4016,True,passed,,206,695,4,apps_protocol_20260716_021947_s712_test_reuse_full,trajectories\apps_protocol_20260716_021947_s712_test_reuse_full\summary.json
test,reuse_prompt,712,apps_test_test_4016,True,passed,,169,1168,4,apps_protocol_20260716_021947_s712_test_reuse_prompt,trajectories\apps_protocol_20260716_021947_s712_test_reuse_prompt\summary.json
test,reuse_routing,712,apps_test_test_4016,True,passed,,225,0,4,apps_protocol_20260716_021947_s712_test_reuse_routing,trajectories\apps_protocol_20260716_021947_s712_test_reuse_routing\summary.json
test,free,712,apps_test_test_4017,True,passed,,779,442,4,apps_protocol_20260716_021947_s712_test_free,trajectories\apps_protocol_20260716_021947_s712_test_free\summary.json
test,manual,712,apps_test_test_4017,True,passed,,348,601,0,apps_protocol_20260716_021947_s712_test_manual,trajectories\apps_protocol_20260716_021947_s712_test_manual\summary.json
test,random,712,apps_test_test_4017,True,passed,,348,507,0,apps_protocol_20260716_021947_s712_test_random,trajectories\apps_protocol_20260716_021947_s712_test_random\summary.json
test,reuse_full,712,apps_test_test_4017,True,passed,,355,695,4,apps_protocol_20260716_021947_s712_test_reuse_full,trajectories\apps_protocol_20260716_021947_s712_test_reuse_full\summary.json
test,reuse_prompt,712,apps_test_test_4017,True,passed,,352,595,4,apps_protocol_20260716_021947_s712_test_reuse_prompt,trajectories\apps_protocol_20260716_021947_s712_test_reuse_prompt\summary.json
test,reuse_routing,712,apps_test_test_4017,True,passed,,348,549,4,apps_protocol_20260716_021947_s712_test_reuse_routing,trajectories\apps_protocol_20260716_021947_s712_test_reuse_routing\summary.json
test,free,712,apps_test_test_4018,True,passed,,942,823,4,apps_protocol_20260716_021947_s712_test_free,trajectories\apps_protocol_20260716_021947_s712_test_free\summary.json
test,manual,712,apps_test_test_4018,False,empty_or_missing_patch,Case 1 produced different output.,0,837,16,apps_protocol_20260716_021947_s712_test_manual,trajectories\apps_protocol_20260716_021947_s712_test_manual\summary.json
test,random,712,apps_test_test_4018,False,empty_or_missing_patch,Case 1 produced different output.,0,0,22,apps_protocol_20260716_021947_s712_test_random,trajectories\apps_protocol_20260716_021947_s712_test_random\summary.json
test,reuse_full,712,apps_test_test_4018,False,syntax_error,"File ""<string>"", line 1
    def count_distinct_subseq(a
                             ^
SyntaxError: '(' was never closed",27,697,60,apps_protocol_20260716_021947_s712_test_reuse_full,trajectories\apps_protocol_20260716_021947_s712_test_reuse_full\summary.json
test,reuse_prompt,712,apps_test_test_4018,False,empty_or_missing_patch,Case 1 produced different output.,0,653,22,apps_protocol_20260716_021947_s712_test_reuse_prompt,trajectories\apps_protocol_20260716_021947_s712_test_reuse_prompt\summary.json
test,reuse_routing,712,apps_test_test_4018,True,passed,,1253,640,0,apps_protocol_20260716_021947_s712_test_reuse_routing,trajectories\apps_protocol_20260716_021947_s712_test_reuse_routing\summary.json
test,free,712,apps_test_test_4020,True,passed,,218,560,4,apps_protocol_20260716_021947_s712_test_free,trajectories\apps_protocol_20260716_021947_s712_test_free\summary.json
test,manual,712,apps_test_test_4020,True,passed,,218,451,4,apps_protocol_20260716_021947_s712_test_manual,trajectories\apps_protocol_20260716_021947_s712_test_manual\summary.json
test,random,712,apps_test_test_4020,True,passed,,197,667,4,apps_protocol_20260716_021947_s712_test_random,trajectories\apps_protocol_20260716_021947_s712_test_random\summary.json
test,reuse_full,712,apps_test_test_4020,True,passed,,232,421,4,apps_protocol_20260716_021947_s712_test_reuse_full,trajectories\apps_protocol_20260716_021947_s712_test_reuse_full\summary.json
test,reuse_prompt,712,apps_test_test_4020,True,passed,,232,536,4,apps_protocol_20260716_021947_s712_test_reuse_prompt,trajectories\apps_protocol_20260716_021947_s712_test_reuse_prompt\summary.json
test,reuse_routing,712,apps_test_test_4020,True,passed,,218,481,4,apps_protocol_20260716_021947_s712_test_reuse_routing,trajectories\apps_protocol_20260716_021947_s712_test_reuse_routing\summary.json
test,free,712,apps_test_test_4021,True,passed,,240,797,4,apps_protocol_20260716_021947_s712_test_free,trajectories\apps_protocol_20260716_021947_s712_test_free\summary.json
test,manual,712,apps_test_test_4021,True,passed,,742,396,4,apps_protocol_20260716_021947_s712_test_manual,trajectories\apps_protocol_20260716_021947_s712_test_manual\summary.json
test,random,712,apps_test_test_4021,True,passed,,240,539,4,apps_protocol_20260716_021947_s712_test_random,trajectories\apps_protocol_20260716_021947_s712_test_random\summary.json
test,reuse_full,712,apps_test_test_4021,True,passed,,857,517,4,apps_protocol_20260716_021947_s712_test_reuse_full,trajectories\apps_protocol_20260716_021947_s712_test_reuse_full\summary.json
test,reuse_prompt,712,apps_test_test_4021,True,passed,,240,456,4,apps_protocol_20260716_021947_s712_test_reuse_prompt,trajectories\apps_protocol_20260716_021947_s712_test_reuse_prompt\summary.json
test,reuse_routing,712,apps_test_test_4021,True,passed,,843,393,4,apps_protocol_20260716_021947_s712_test_reuse_routing,trajectories\apps_protocol_20260716_021947_s712_test_reuse_routing\summary.json
test,free,712,apps_test_test_4022,True,passed,,846,1286,4,apps_protocol_20260716_021947_s712_test_free,trajectories\apps_protocol_20260716_021947_s712_test_free\summary.json
test,manual,712,apps_test_test_4022,True,passed,,909,747,4,apps_protocol_20260716_021947_s712_test_manual,trajectories\apps_protocol_20260716_021947_s712_test_manual\summary.json
test,random,712,apps_test_test_4022,True,passed,,1355,607,0,apps_protocol_20260716_021947_s712_test_random,trajectories\apps_protocol_20260716_021947_s712_test_random\summary.json
test,reuse_full,712,apps_test_test_4022,True,passed,,902,783,4,apps_protocol_20260716_021947_s712_test_reuse_full,trajectories\apps_protocol_20260716_021947_s712_test_reuse_full\summary.json
test,reuse_prompt,712,apps_test_test_4022,True,passed,,465,829,0,apps_protocol_20260716_021947_s712_test_reuse_prompt,trajectories\apps_protocol_20260716_021947_s712_test_reuse_prompt\summary.json
test,reuse_routing,712,apps_test_test_4022,True,passed,,727,588,4,apps_protocol_20260716_021947_s712_test_reuse_routing,trajectories\apps_protocol_20260716_021947_s712_test_reuse_routing\summary.json
test,free,713,apps_test_test_4001,True,passed,,734,632,4,apps_protocol_20260716_repeat02_s713_test_free,trajectories\apps_protocol_20260716_repeat02_s713_test_free\summary.json
test,manual,713,apps_test_test_4001,True,passed,,303,1092,4,apps_protocol_20260716_repeat02_s713_test_manual,trajectories\apps_protocol_20260716_repeat02_s713_test_manual\summary.json
test,random,713,apps_test_test_4001,True,passed,,409,471,4,apps_protocol_20260716_repeat02_s713_test_random,trajectories\apps_protocol_20260716_repeat02_s713_test_random\summary.json
test,reuse_full,713,apps_test_test_4001,True,passed,,638,1522,4,apps_protocol_20260716_repeat02_s713_test_reuse_full,trajectories\apps_protocol_20260716_repeat02_s713_test_reuse_full\summary.json
test,reuse_prompt,713,apps_test_test_4001,True,passed,,483,1478,4,apps_protocol_20260716_repeat02_s713_test_reuse_prompt,trajectories\apps_protocol_20260716_repeat02_s713_test_reuse_prompt\summary.json
test,reuse_routing,713,apps_test_test_4001,True,passed,,390,1052,4,apps_protocol_20260716_repeat02_s713_test_reuse_routing,trajectories\apps_protocol_20260716_repeat02_s713_test_reuse_routing\summary.json
test,free,713,apps_test_test_4002,True,passed,,1360,756,4,apps_protocol_20260716_repeat02_s713_test_free,trajectories\apps_protocol_20260716_repeat02_s713_test_free\summary.json
test,manual,713,apps_test_test_4002,True,passed,,1829,734,0,apps_protocol_20260716_repeat02_s713_test_manual,trajectories\apps_protocol_20260716_repeat02_s713_test_manual\summary.json
test,random,713,apps_test_test_4002,True,passed,,1746,881,0,apps_protocol_20260716_repeat02_s713_test_random,trajectories\apps_protocol_20260716_repeat02_s713_test_random\summary.json
test,reuse_full,713,apps_test_test_4002,True,passed,,1545,1198,4,apps_protocol_20260716_repeat02_s713_test_reuse_full,trajectories\apps_protocol_20260716_repeat02_s713_test_reuse_full\summary.json
test,reuse_prompt,713,apps_test_test_4002,True,passed,,1812,1037,4,apps_protocol_20260716_repeat02_s713_test_reuse_prompt,trajectories\apps_protocol_20260716_repeat02_s713_test_reuse_prompt\summary.json
test,reuse_routing,713,apps_test_test_4002,True,passed,,1461,614,4,apps_protocol_20260716_repeat02_s713_test_reuse_routing,trajectories\apps_protocol_20260716_repeat02_s713_test_reuse_routing\summary.json
